id,rua,terreno,casa_new,vertex_pos,vertex_ind,vertex_par,vertex_p_1,vertex_p_2,distance,angle,ponto,x_dms,y_dms,x,y
"124",rua Mura,"30",30,"1","1","0","0","1",0.000073076775245,22.891687148101109,"4","59°54′54,5″W","3°3′58,9″S",-59.9151486885915,-3.0663482621108
"124",rua Mura,"30",30,"2","2","0","0","2",0.000224536250540,113.069470296503937,"1","59°54′54,0″W","3°3′58,6″S",-59.91500892522,-3.06628989968577
"124",rua Mura,"30",30,"3","3","0","0","3",0.000296773286799,202.908300449732877,"2","59°54′53,9″W","3°3′58,9″S",-59.9149828065209,-3.06635724954074
"124",rua Mura,"30",30,"4","4","0","0","4",0.000447803278512,292.730517301329996,"3","59°54′54,4″W","3°3′59,1″S",-59.9151218439614,-3.06641622960977
"125",rua Mura,"28",28,"1","1","0","0","1",0.000072826465768,22.541258252181358,"4","59°54′54,4″W","3°3′59,1″S",-59.9151218439614,-3.06641622960977
"125",rua Mura,"28",28,"2","2","0","0","2",0.000223856457480,113.142955715631331,"1","59°54′53,9″W","3°3′58,9″S",-59.9149828065209,-3.06635724954074
"125",rua Mura,"28",28,"3","3","0","0","3",0.000296482438697,203.096091224286596,"2","59°54′53,8″W","3°3′59,1″S",-59.9149571026999,-3.06642517484332
"125",rua Mura,"28",28,"4","4","0","0","4",0.000445991613880,292.494393760836601,"3","59°54′54,3″W","3°3′59,3″S",-59.9150946443875,-3.06648378608465
"126",rua Mura,"26",26,"1","1","0","0","1",0.000072830027929,22.350279366585532,"4","59°54′54,3″W","3°3′59,3″S",-59.9150946443875,-3.06648378608465
"126",rua Mura,"26",26,"2","2","0","0","2",0.000222339203112,111.803227149513020,"1","59°54′53,8″W","3°3′59,1″S",-59.9149571026999,-3.06642517484332
"126",rua Mura,"26",26,"3","3","0","0","3",0.000295044169492,201.780934173757629,"2","59°54′53,7″W","3°3′59,4″S",-59.9149283293983,-3.0664919439174
"126",rua Mura,"26",26,"4","4","0","0","4",0.000445943582948,292.327986390830233,"3","59°54′54,2″W","3°3′59,6″S",-59.9150671039666,-3.06655120817439
"127",rua Mura,"24",24,"1","1","0","0","1",0.000074003076801,21.878704849415040,"4","59°54′54,2″W","3°3′59,6″S",-59.9150671039666,-3.06655120817439
"127",rua Mura,"24",24,"2","2","0","0","2",0.000224902490258,111.233384410899177,"1","59°54′53,7″W","3°3′59,4″S",-59.9149283293983,-3.0664919439174
"127",rua Mura,"24",24,"3","3","0","0","3",0.000297778614020,201.018310403710018,"2","59°54′53,6″W","3°3′59,6″S",-59.9148982145384,-3.06655830674304
"127",rua Mura,"24",24,"4","4","0","0","4",0.000450323942604,291.663630842225871,"3","59°54′54,1″W","3°3′59,8″S",-59.9150380490431,-3.06661926893252
"128",rua Mura,"22",22,"1","1","0","0","1",0.000069860292813,21.895689062216572,"4","59°54′54,1″W","3°3′59,8″S",-59.9150380490431,-3.06661926893252
"128",rua Mura,"22",22,"2","2","0","0","2",0.000222405621397,111.199425450171034,"1","59°54′53,6″W","3°3′59,6″S",-59.9148982145384,-3.06655830674304
"128",rua Mura,"22",22,"3","3","0","0","3",0.000292985383900,201.334174421220212,"2","59°54′53,5″W","3°3′59,8″S",-59.9148694555248,-3.06662276154901
"128",rua Mura,"22",22,"4","4","0","0","4",0.000447236424512,292.030438033265682,"3","59°54′54,0″W","3°4′0,1″S",-59.9150111419977,-3.06668373963454
"129",rua Mura,"20",20,"1","1","0","0","1",0.000070497524114,21.959226545960785,"4","59°54′54,0″W","3°4′0,1″S",-59.9150111419977,-3.06668373963454
"129",rua Mura,"20",20,"2","2","0","0","2",0.000224748564725,111.371589712001125,"1","59°54′53,5″W","3°3′59,8″S",-59.9148694555248,-3.06662276154901
"129",rua Mura,"20",20,"3","3","0","0","3",0.000294364357856,201.208902105474579,"2","59°54′53,4″W","3°4′0,1″S",-59.9148411723531,-3.06668637303267
"129",rua Mura,"20",20,"4","4","0","0","4",0.000450053408518,291.796538939434242,"3","59°54′53,9″W","3°4′0,3″S",-59.9149838278837,-3.06674873071146
"130",rua Mura,"18",18,"1","1","0","0","1",0.000070130706839,22.037689629274475,"4","59°54′53,9″W","3°4′0,3″S",-59.9149838278837,-3.06674873071146
"130",rua Mura,"18",18,"2","2","0","0","2",0.000225819757501,110.837561080878572,"1","59°54′53,4″W","3°4′0,1″S",-59.9148411723531,-3.06668637303267
"130",rua Mura,"18",18,"3","3","0","0","3",0.000297306926971,201.083348465570310,"2","59°54′53,3″W","3°4′0,3″S",-59.9148112846384,-3.06675131254228
"130",rua Mura,"18",18,"4","4","0","0","4",0.000455965643256,292.283477013966149,"3","59°54′53,8″W","3°4′0,5″S",-59.9149572010803,-3.06681361005626
"131",rua Mura,"16",16,"1","1","0","0","1",0.000073766008738,20.988266269315766,"4","59°54′53,8″W","3°4′0,5″S",-59.9149577715104,-3.06681531891593
"131",rua Mura,"16",16,"2","2","0","0","2",0.000233626008542,108.283317333170928,"1","59°54′53,3″W","3°4′0,3″S",-59.9148112846384,-3.06675131254228
"131",rua Mura,"16",16,"3","3","0","0","3",0.000307627593775,198.250059213146500,"2","59°54′53,2″W","3°4′0,5″S",-59.9147744732709,-3.06681550878701
"131",rua Mura,"16",16,"4","4","0","0","4",0.000474462542549,290.955008149291302,"3","59°54′53,7″W","3°4′0,8″S",-59.9149272739489,-3.0668824852973
"132",rua Mura,"14",14,"1","1","0","0","1",0.000066076517997,21.782724077120360,"4","59°54′53,7″W","3°4′0,8″S",-59.9149272739489,-3.0668824852973
"132",rua Mura,"14",14,"2","2","0","0","2",0.000233064279973,108.885810485180883,"1","59°54′53,2″W","3°4′0,5″S",-59.9147744732709,-3.06681512903959
"132",rua Mura,"14",14,"3","3","0","0","3",0.000302079719075,199.334636375527566,"2","59°54′53,1″W","3°4′0,8″S",-59.9147416055306,-3.06687581546712
"132",rua Mura,"14",14,"4","4","0","0","4",0.000476002927919,292.231549967467004,"3","59°54′53,6″W","3°4′1,0″S",-59.9149018319491,-3.06694346735104
"133",rua Mura,"12",12,"1","1","0","0","1",0.000072208957949,20.252425397186965,"4","59°54′53,6″W","3°4′1,0″S",-59.9149018319491,-3.06694346735104
"133",rua Mura,"12",12,"2","2","0","0","2",0.000246132166793,108.918399185991760,"1","59°54′53,1″W","3°4′0,8″S",-59.9147416055306,-3.06687581546712
"133",rua Mura,"12",12,"3","3","0","0","3",0.000319108781453,198.993844716109635,"2","59°54′52,9″W","3°4′1,0″S",-59.9147059226848,-3.06693947330875
"133",rua Mura,"12",12,"4","4","0","0","4",0.000496467092173,290.327870927304843,"3","59°54′53,5″W","3°4′1,2″S",-59.9148694948006,-3.06700803082705
"134",rua Mura,"10",10,"1","1","0","0","1",0.000064273478215,20.518339479751987,"4","59°54′53,5″W","3°4′1,2″S",-59.9148694948006,-3.06700803082705
"134",rua Mura,"10",10,"2","2","0","0","2",0.000241631788934,108.876880882189269,"1","59°54′52,9″W","3°4′1,0″S",-59.9147059226848,-3.06693947330875
"134",rua Mura,"10",10,"3","3","0","0","3",0.000311069083092,199.633604505664493,"2","59°54′52,8″W","3°4′1,2″S",-59.9146717234209,-3.06699990465961
"134",rua Mura,"10",10,"4","4","0","0","4",0.000492766692968,291.275063103227239,"3","59°54′53,4″W","3°4′1,4″S",-59.9148410940941,-3.06706568912974
"135",rua Mura,"8",8,"1","1","0","0","1",0.000063429889863,21.521769390154251,"4","59°54′53,4″W","3°4′1,4″S",-59.9148411908047,-3.06706572669268
"135",rua Mura,"8",8,"2","2","0","0","2",0.000245231249099,112.210212399057596,"1","59°54′52,8″W","3°4′1,2″S",-59.9146717234209,-3.06699990465961
"135",rua Mura,"8",8,"3","3","0","0","3",0.000314532857062,203.155974465443819,"2","59°54′52,7″W","3°4′1,4″S",-59.9146431462454,-3.0670630398947
"135",rua Mura,"8",8,"4","4","0","0","4",0.000495232064429,292.467531456540485,"3","59°54′53,3″W","3°4′1,6″S",-59.9148136539077,-3.06712286748573
"136",rua Mura,"6",6,"1","1","0","0","1",0.000053791219691,22.539709546039276,"4","59°54′53,3″W","3°4′1,6″S",-59.9148136539077,-3.06712286748573
"136",rua Mura,"6",6,"2","2","0","0","2",0.000234490427058,113.155973869104713,"1","59°54′52,7″W","3°4′1,4″S",-59.9146431462454,-3.0670630398947
"136",rua Mura,"6",6,"3","3","0","0","3",0.000296018526074,204.398368229622463,"2","59°54′52,6″W","3°4′1,6″S",-59.914617774549,-3.06711909329768
"136",rua Mura,"6",6,"4","4","0","0","4",0.000476412585103,293.782103906557040,"3","59°54′53,2″W","3°4′1,8″S",-59.9147904236215,-3.0671713839687
"137",av Ipixuna,"10",10,"1","1","0","0","1",0.000084788902937,299.812311904131889,"1","59°54′52,7″W","3°4′2,3″S",-59.9146460494439,-3.06730828179892
"137",av Ipixuna,"10",10,"2","2","0","0","2",0.000198591483066,28.902936697020941,"2","59°54′52,9″W","3°4′1,9″S",-59.91468326747,-3.06720073717666
"137",av Ipixuna,"10",10,"3","3","0","0","3",0.000286016676926,119.628833071003370,"3","59°54′52,6″W","3°4′1,9″S",-59.914598119126,-3.06718091486489
"137",av Ipixuna,"10",10,"4","4","0","0","4",0.000402253618672,210.538208278114297,"4","59°54′52,4″W","3°4′2,3″S",-59.9145629001881,-3.0672916878446
"138",av Ipixuna,"8",8,"1","1","0","0","1",0.000086892483336,298.773455916234866,"1","59°54′53,0″W","3°4′2,4″S",-59.9147314213327,-3.06732446649127
"138",av Ipixuna,"8",8,"2","2","0","0","2",0.000197731467495,27.588341665501702,"2","59°54′53,2″W","3°4′2,0″S",-59.914772436794,-3.0672214955617
"138",av Ipixuna,"8",8,"3","3","0","0","3",0.000289285161595,118.902936816257466,"3","59°54′52,9″W","3°4′1,9″S",-59.91468326747,-3.06720073717666
"138",av Ipixuna,"8",8,"4","4","0","0","4",0.000403087741724,210.088051066990687,"4","59°54′52,7″W","3°4′2,3″S",-59.9146460494439,-3.06730828179892
"139",av Ipixuna,"12",12,"2","3","0","0","1",0.000093486618238,28.569830154724666,"3","59°54′52,4″W","3°4′1,9″S",-59.9145597622319,-3.06719593668593
"139",av Ipixuna,"12",12,"4","4","0","0","2",0.000276098907785,118.839265207213217,"4","59°54′51,8″W","3°4′1,7″S",-59.9143837088293,-3.06714743464739
"139",av Ipixuna,"12",12,"1","1","0","0","3",0.000370923151134,209.054323089322338,"1","59°54′51,7″W","3°4′2,1″S",-59.9143561134579,-3.06723815472567
"139",av Ipixuna,"12",12,"2","2","0","0","4",0.000552697136654,298.784888036833820,"2","59°54′52,3″W","3°4′2,2″S",-59.9145317161548,-3.06728511720707
"140",rua Mura,"3",3,"1","1","0","0","1",0.000075511323955,28.300954064611393,"2","59°54′52,5″W","3°4′1,6″S",-59.9145822484268,-3.06712385344547
"140",rua Mura,"3",3,"2","2","0","0","2",0.000259006907217,118.673019051881980,"3","59°54′51,9″W","3°4′1,5″S",-59.9144058814956,-3.06707320431265
"140",rua Mura,"3",3,"3","3","0","0","3",0.000336477996820,208.983195319208704,"4","59°54′51,8″W","3°4′1,7″S",-59.9143837088293,-3.06714743464739
"140",rua Mura,"3",3,"4","4","0","0","4",0.000519024517907,298.611130331938114,"1","59°54′52,4″W","3°4′1,9″S",-59.9145596988256,-3.06719591921775
"141",rua Mura,"5",5,"1","1","0","0","1",0.000067214255903,22.767299968011574,"2","59°54′52,6″W","3°4′1,4″S",-59.9146089461726,-3.06706216887231
"141",rua Mura,"5",5,"2","2","0","0","2",0.000258968198882,116.074361491245753,"3","59°54′51,9″W","3°4′1,2″S",-59.9144300028147,-3.06699325697681
"141",rua Mura,"5",5,"3","3","0","0","3",0.000342475171919,208.593806752382903,"4","59°54′51,9″W","3°4′1,5″S",-59.9144058814956,-3.06707320431265
"141",rua Mura,"5",5,"4","4","0","0","4",0.000525970755181,295.286745229148721,"1","59°54′52,5″W","3°4′1,6″S",-59.9145822484268,-3.06712385344547
"142",rua Mura,"7",7,"1","1","0","0","1",0.000072120701674,21.606355891316294,"2","59°54′52,7″W","3°4′1,2″S",-59.9146374474643,-3.06699592277386
"142",rua Mura,"7",7,"2","2","0","0","2",0.000264455151078,111.902023730663259,"3","59°54′52,1″W","3°4′0,9″S",-59.9144609778242,-3.06691943090129
"142",rua Mura,"7",7,"3","3","0","0","3",0.000344516006926,203.088374794995673,"4","59°54′51,9″W","3°4′1,2″S",-59.9144300028147,-3.06699325697681
"142",rua Mura,"7",7,"4","4","0","0","4",0.000536177148929,292.792706955648725,"1","59°54′52,6″W","3°4′1,4″S",-59.9146088595714,-3.06706213552181
"143",rua Mura,"9",9,"1","1","0","0","1",0.000070337808730,16.757645576172749,"2","59°54′52,8″W","3°4′1,0″S",-59.9146721121216,-3.06693472008707
"143",rua Mura,"9",9,"2","2","0","0","2",0.000259432802924,105.941943968448214,"3","59°54′52,2″W","3°4′0,7″S",-59.9145035641829,-3.06684899664102
"143",rua Mura,"9",9,"3","3","0","0","3",0.000341740657760,197.703572015446326,"4","59°54′52,1″W","3°4′0,9″S",-59.9144609778242,-3.06691943090129
"143",rua Mura,"9",9,"4","4","0","0","4",0.000534075107164,288.519273623170932,"1","59°54′52,7″W","3°4′1,2″S",-59.9146374474643,-3.06699592277386
"144",rua Mura,"11",11,"1","1","0","0","1",0.000064179069332,15.616877711705939,"2","59°54′52,9″W","3°4′0,8″S",-59.9147040536984,-3.06687905422133
"144",rua Mura,"11",11,"2","2","0","0","2",0.000251441232907,104.961558678531617,"3","59°54′52,3″W","3°4′0,4″S",-59.9145401417857,-3.06678850035462
"144",rua Mura,"11",11,"3","3","0","0","3",0.000322135799135,195.941944744215334,"4","59°54′52,2″W","3°4′0,7″S",-59.9145035641829,-3.06684899664102
"144",rua Mura,"11",11,"4","4","0","0","4",0.000511230793328,286.597263777389685,"1","59°54′52,8″W","3°4′1,0″S",-59.9146721121216,-3.06693472008707
"145",rua Mura,"13",13,"1","1","0","0","1",0.000066859896232,14.360662125421275,"2","59°54′53,1″W","3°4′0,6″S",-59.9147391362419,-3.06682213795942
"145",rua Mura,"13",13,"2","2","0","0","2",0.000254694479581,104.637494586025056,"3","59°54′52,5″W","3°4′0,2″S",-59.9145758627546,-3.06672927462413
"145",rua Mura,"13",13,"3","3","0","0","3",0.000323858594310,194.992900304448085,"4","59°54′52,3″W","3°4′0,4″S",-59.9145401417857,-3.06678850035462
"145",rua Mura,"13",13,"4","4","0","0","4",0.000511120757885,284.716067843844257,"1","59°54′52,9″W","3°4′0,8″S",-59.9147040536984,-3.06687905422133
"146",rua Mura,"15",15,"1","1","0","0","1",0.000083860821144,15.861054687955939,"2","59°54′53,2″W","3°4′0,3″S",-59.9147817295345,-3.06674989912813
"146",rua Mura,"15",15,"2","2","0","0","2",0.000270955357029,105.544117090070358,"3","59°54′52,6″W","3°4′0,0″S",-59.9146161585616,-3.06666277497368
"146",rua Mura,"15",15,"3","3","0","0","3",0.000348709043863,194.606154414631021,"4","59°54′52,5″W","3°4′0,2″S",-59.9145759285498,-3.0667293120458
"146",rua Mura,"15",15,"4","4","0","0","4",0.000536467934443,284.923092012516634,"1","59°54′53,1″W","3°4′0,6″S",-59.9147391362419,-3.06682213795942
"147",rua Mura,"17",,"1","1","0","0","1",0.000071635179082,18.233500909145818,"2","59°54′53,3″W","3°4′0,1″S",-59.9148134465902,-3.06668566808221
"147",rua Mura,"17",,"2","2","0","0","2",0.000260292753798,108.886999524803684,"3","59°54′52,7″W","3°3′59,8″S",-59.9146457313056,-3.06659927789878
"147",rua Mura,"17",,"3","3","0","0","3",0.000330338636657,198.636734231074939,"4","59°54′52,6″W","3°4′0,0″S",-59.9146161585616,-3.06666277497368
"147",rua Mura,"17",,"4","4","0","0","4",0.000517433172541,287.983235615417072,"1","59°54′53,2″W","3°4′0,3″S",-59.9147817295345,-3.06674989912813
"148",rua Mura,"19",19,"1","1","0","0","1",0.000072923692707,19.310975076819386,"2","59°54′53,4″W","3°3′59,8″S",-59.9148446604866,-3.06661976241001
"148",rua Mura,"19",19,"2","2","0","0","2",0.000261439041542,109.358198226331140,"3","59°54′52,8″W","3°3′59,5″S",-59.9146752747086,-3.0665370188607
"148",rua Mura,"19",19,"3","3","0","0","3",0.000330357603135,198.749257864920423,"4","59°54′52,7″W","3°3′59,8″S",-59.9146458778609,-3.06659935338945
"148",rua Mura,"19",19,"4","4","0","0","4",0.000518850322459,288.702034715408729,"1","59°54′53,3″W","3°4′0,1″S",-59.9148134465902,-3.06668566808221
"149",rua Mura,"21",21,"1","1","0","0","1",0.000071258187596,20.092023302978934,"2","59°54′53,5″W","3°3′59,6″S",-59.9148732306167,-3.06655448242099
"149",rua Mura,"21",21,"2","2","0","0","2",0.000258047783647,109.394714812456854,"3","59°54′52,9″W","3°3′59,3″S",-59.9147056020312,-3.0664720748333
"149",rua Mura,"21",21,"3","3","0","0","3",0.000329723952555,199.466706785580612,"4","59°54′52,8″W","3°3′59,5″S",-59.9146752747086,-3.0665370188607
"149",rua Mura,"21",21,"4","4","0","0","4",0.000518239301390,290.164015276102703,"1","59°54′53,4″W","3°3′59,8″S",-59.9148446604866,-3.06661976241001
"150",rua Mura,"23",23,"1","1","0","0","1",0.000072009371306,20.115333604508500,"2","59°54′53,6″W","3°3′59,4″S",-59.9149018005049,-3.06648838316952
"150",rua Mura,"23",23,"2","2","0","0","2",0.000256839041993,109.329241532370759,"3","59°54′53,1″W","3°3′59,1″S",-59.9147362378237,-3.06640621866516
"150",rua Mura,"23",23,"3","3","0","0","3",0.000329472275892,199.436698344409479,"4","59°54′52,9″W","3°3′59,3″S",-59.9147056020312,-3.0664720748333
"150",rua Mura,"23",23,"4","4","0","0","4",0.000516261871943,290.222790416547184,"1","59°54′53,5″W","3°3′59,6″S",-59.9148732306167,-3.06655448242099
"151",rua Iawarete,"5",5,"1","1","0","0","1",0.000072448529289,21.438344950943566,"2","59°54′54,0″W","3°4′1,7″S",-59.9149965607644,-3.06714911222817
"151",rua Iawarete,"5",5,"2","2","0","0","2",0.000249026131991,110.670059350055894,"3","59°54′53,4″W","3°4′1,5″S",-59.9148342343117,-3.06707961566345
"151",rua Iawarete,"5",5,"3","3","0","0","3",0.000327669334102,201.653218538173292,"4","59°54′53,3″W","3°4′1,7″S",-59.9148003989262,-3.06715060805692
"151",rua Iawarete,"5",5,"4","4","0","0","4",0.000506543654816,292.421504139060914,"1","59°54′53,9″W","3°4′2,0″S",-59.9149671554899,-3.06721532490995
"152",av Ipixuna,"6",6,"1","1","0","0","1",0.000082744216005,303.413480684482067,"1","59°54′53,3″W","3°4′2,4″S",-59.9148126744903,-3.06734010393538
"152",av Ipixuna,"6",6,"2","2","0","0","2",0.000257071063139,28.252626584360236,"2","59°54′53,5″W","3°4′1,8″S",-59.9148497503514,-3.06716976536033
"152",av Ipixuna,"6",6,"3","3","0","0","3",0.000310010324982,113.572111895649172,"3","59°54′53,3″W","3°4′1,7″S",-59.9148003989262,-3.06715060805692
"152",av Ipixuna,"6",6,"4","4","0","0","4",0.000497052201602,208.732965995770996,"4","59°54′53,0″W","3°4′2,4″S",-59.9147314213327,-3.06732446649127
"153",rua Iawarete,"1",1,"1","1","0","0","1",0.000091762641472,297.351826735868713,"1","59°54′53,6″W","3°4′2,5″S",-59.9149027711995,-3.06735750983549
"153",rua Iawarete,"1",1,"2","2","0","0","2",0.000247845599887,22.214522405255348,"2","59°54′53,9″W","3°4′2,0″S",-59.9149671554899,-3.06721532490995
"153",rua Iawarete,"1",1,"3","3","0","0","3",0.000373780658987,118.255794159076402,"3","59°54′53,5″W","3°4′1,8″S",-59.9148497503514,-3.06716976536033
"153",rua Iawarete,"1",1,"4","4","0","0","4",0.000548107506120,213.393098489689748,"4","59°54′53,3″W","3°4′2,4″S",-59.9148126744903,-3.06734010393538
"154",av Palmeira do Miriti,"1",1,"1","1","0","0","1",0.000206995015160,18.977897742939657,"1","59°54′55,6″W","3°4′2,4″S",-59.9154500527783,-3.06733917310629
"154",av Palmeira do Miriti,"1",1,"2","2","0","0","2",0.000484744463093,109.285788965211921,"2","59°54′54,7″W","3°4′2,0″S",-59.9152000378035,-3.06721818852787
"154",av Palmeira do Miriti,"1",1,"3","3","0","0","3",0.000699784003018,200.122439324236183,"3","59°54′54,4″W","3°4′2,7″S",-59.9151071031624,-3.06741210901727
"154",av Palmeira do Miriti,"1",1,"4","4","0","0","4",0.000975395842509,289.814548101963908,"4","59°54′55,3″W","3°4′3,1″S",-59.9153585938019,-3.06752486691861
"155",av Palmeira do Miriti,"2",2,"1","1","0","0","1",0.000090124831690,19.830960332494847,"1","59°54′55,8″W","3°4′2,1″S",-59.9154881089652,-3.06725839820105
"155",av Palmeira do Miriti,"2",2,"2","2","0","0","2",0.000367490122421,109.973903933960898,"2","59°54′54,8″W","3°4′1,7″S",-59.9152358336706,-3.06714312166282
"155",av Palmeira do Miriti,"2",2,"3","3","0","0","3",0.000450654888595,199.254689093900737,"3","59°54′54,7″W","3°4′2,0″S",-59.9152000378035,-3.06721818852787
"155",av Palmeira do Miriti,"2",2,"4","4","0","0","4",0.000727544077709,289.111745492434693,"4","59°54′55,6″W","3°4′2,4″S",-59.9154489119178,-3.06733955284827
"156",av Palmeira do Miriti,"4",4,"1","1","0","0","1",0.000099677993855,20.193406206875846,"1","59°54′55,9″W","3°4′1,8″S",-59.9155305658325,-3.06716927387846
"156",av Palmeira do Miriti,"4",4,"2","2","0","0","2",0.000378788320964,110.652657254001198,"2","59°54′55,0″W","3°4′1,4″S",-59.9152760524295,-3.0670547072936
"156",av Palmeira do Miriti,"4",4,"3","3","0","0","3",0.000475920443604,200.391816744400472,"3","59°54′54,8″W","3°4′1,7″S",-59.9152358336706,-3.06714312166282
"156",av Palmeira do Miriti,"4",4,"4","4","0","0","4",0.000753434441831,289.932565697274981,"4","59°54′55,8″W","3°4′2,1″S",-59.9154878437795,-3.06725933235191
"157",av Palmeira do Miriti,"6",6,"1","1","0","0","1",0.000084576134125,20.881232756637026,"1","59°54′56,0″W","3°4′1,5″S",-59.9155658234716,-3.06709239721524
"157",av Palmeira do Miriti,"6",6,"2","2","0","0","2",0.000364908212172,111.297118629279851,"2","59°54′55,1″W","3°4′1,1″S",-59.9153089378231,-3.06698016603625
"157",av Palmeira do Miriti,"6",6,"3","3","0","0","3",0.000446381202535,200.979974243254077,"3","59°54′55,0″W","3°4′1,4″S",-59.9152760524295,-3.0670547072936
"157",av Palmeira do Miriti,"6",6,"4","4","0","0","4",0.000725491529644,290.564088370611273,"4","59°54′55,9″W","3°4′1,8″S",-59.9155305658325,-3.06716927387846
"158",av Palmeira do Miriti,"8",8,"1","1","0","0","1",0.000086721225500,21.380675537239586,"1","59°54′56,2″W","3°4′1,2″S",-59.9156006463526,-3.06701297468751
"158",av Palmeira do Miriti,"8",8,"2","2","0","0","2",0.000361517332260,111.442316634926655,"2","59°54′55,3″W","3°4′0,9″S",-59.9153487635169,-3.06690312052347
"158",av Palmeira do Miriti,"8",8,"3","3","0","0","3",0.000448063188572,201.424038678831181,"3","59°54′55,1″W","3°4′1,1″S",-59.915314181682,-3.06698245703422
"158",av Palmeira do Miriti,"8",8,"4","4","0","0","4",0.000722672790937,291.362397581144137,"4","59°54′56,0″W","3°4′1,5″S",-59.9155658234716,-3.06709239721524
"159",av Palmeira do Miriti,"10",10,"1","1","0","0","1",0.000086543385340,20.775439634727711,"1","59°54′56,3″W","3°4′1,0″S",-59.9156385002863,-3.06693501200499
"159",av Palmeira do Miriti,"10",10,"2","2","0","0","2",0.000364828445720,111.251634141677371,"2","59°54′55,4″W","3°4′0,6″S",-59.9153840827396,-3.06682225435884
"159",av Palmeira do Miriti,"10",10,"3","3","0","0","3",0.000453071202225,201.427919263550308,"3","59°54′55,3″W","3°4′0,9″S",-59.9153487635169,-3.06690312052347
"159",av Palmeira do Miriti,"10",10,"4","4","0","0","4",0.000729913808791,290.951724756600584,"4","59°54′56,2″W","3°4′1,2″S",-59.9156025477866,-3.0670137341449
"160",av Palmeira do Miriti,"12",-9223372036854775808,"1","1","0","0","1",0.000077632497301,20.100268389720554,"1","59°54′56,4″W","3°4′0,7″S",-59.9156709103922,-3.06686446847464
"160",av Palmeira do Miriti,"12",-9223372036854775808,"2","2","0","0","2",0.000357661218047,110.703605486007518,"2","59°54′55,5″W","3°4′0,3″S",-59.915417374481,-3.06674557513518
"160",av Palmeira do Miriti,"12",-9223372036854775808,"3","3","0","0","3",0.000441255735711,201.314063793610757,"3","59°54′55,4″W","3°4′0,6″S",-59.9153840827396,-3.06682225435884
"160",av Palmeira do Miriti,"12",-9223372036854775808,"4","4","0","0","4",0.000719540796091,290.710726697323821,"4","59°54′56,3″W","3°4′1,0″S",-59.9156385002863,-3.06693501200499
"161",av Palmeira do Miriti,"14",14,"1","1","0","0","1",0.000085391906439,20.660254127875980,"1","59°54′56,5″W","3°4′0,4″S",-59.915705805618,-3.06678653195621
"161",av Palmeira do Miriti,"14",14,"2","2","0","0","2",0.000365477840234,110.692130785898897,"2","59°54′55,6″W","3°4′0,0″S",-59.9154510591505,-3.06667011731952
"161",av Palmeira do Miriti,"14",14,"3","3","0","0","3",0.000448112814099,200.410013547187987,"3","59°54′55,5″W","3°4′0,3″S",-59.915417374481,-3.06674557513518
"161",av Palmeira do Miriti,"14",14,"4","4","0","0","4",0.000728141534845,290.378136889165035,"4","59°54′56,4″W","3°4′0,7″S",-59.9156709103922,-3.06686446847464
"162",av Palmeira do Miriti,"16",16,"1","1","0","0","1",0.000083196934870,20.790180402170584,"1","59°54′56,7″W","3°4′0,2″S",-59.9157397171504,-3.06671056000128
"162",av Palmeira do Miriti,"16",16,"2","2","0","0","2",0.000361492208637,110.168852042566527,"2","59°54′55,8″W","3°3′59,7″S",-59.9154862082743,-3.06659574924781
"162",av Palmeira do Miriti,"16",16,"3","3","0","0","3",0.000443748339052,200.071635944743520,"3","59°54′55,6″W","3°4′0,0″S",-59.9154510591505,-3.06667011731952
"162",av Palmeira do Miriti,"16",16,"4","4","0","0","4",0.000723834272847,290.692964304347527,"4","59°54′56,5″W","3°4′0,4″S",-59.915705805618,-3.06678653195621
"163",av Palmeira do Miriti,"18",,"1","1","0","0","1",0.000079893926717,20.024953278755866,"1","59°54′56,8″W","3°3′59,9″S",-59.9157734879644,-3.06663815439619
"163",av Palmeira do Miriti,"18",,"2","2","0","0","2",0.000358724515502,110.216319709945878,"2","59°54′55,9″W","3°3′59,5″S",-59.9155206690443,-3.0665205572412
"163",av Palmeira do Miriti,"18",,"3","3","0","0","3",0.000441437165859,200.506354971031811,"3","59°54′55,8″W","3°3′59,7″S",-59.9154862082743,-3.06659574924781
"163",av Palmeira do Miriti,"18",,"4","4","0","0","4",0.000719732439626,290.314988539841863,"4","59°54′56,7″W","3°4′0,2″S",-59.9157397171504,-3.06671056000128
"164",av Palmeira do Miriti,"20",-9223372036854775808,"1","1","0","0","1",0.000090602349797,20.928168764128522,"1","59°54′56,9″W","3°3′59,6″S",-59.9158103884673,-3.06655540997427
"164",av Palmeira do Miriti,"20",-9223372036854775808,"2","2","0","0","2",0.000368511704775,110.679703475895394,"2","59°54′56,0″W","3°3′59,2″S",-59.9155569133702,-3.06644146268512
"164",av Palmeira do Miriti,"20",-9223372036854775808,"3","3","0","0","3",0.000455525690777,200.310876986488353,"3","59°54′55,9″W","3°3′59,5″S",-59.915520919451,-3.06652068308365
"164",av Palmeira do Miriti,"20",-9223372036854775808,"4","4","0","0","4",0.000734229605435,290.559342274721473,"4","59°54′56,8″W","3°3′59,9″S",-59.9157736270171,-3.06663821928271
"165",av Palmeira do Miriti,"22",,"1","1","0","0","1",0.000090424125412,20.481292791906277,"1","59°54′57,1″W","3°3′59,3″S",-59.9158493303746,-3.06647380084296
